Date,NVDA,Nasdaq,AMD,META,GOOGL,TSLA,GOOG,MSFT,AMZN,AAPL,INTC,AVGO
2023-07-03,42.39375686645508,13816.76953125,115.81999969482422,284.93157958984375,119.46692657470703,279.82000732421875,120.12836456298828,334.76318359375,130.22000122070312,191.01181030273438,32.94841766357422,85.61705017089844
2023-07-05,42.29780578613281,13791.650390625,113.94999694824219,293.24981689453125,121.31024169921875,282.4800109863281,122.19095611572266,334.9216003417969,130.3800048828125,189.8903045654297,31.8605899810791,84.1927719116211
2023-07-06,42.083900451660156,13679.0400390625,113.4800033569336,290.8788757324219,119.67616271972656,276.5400085449219,120.4970474243164,338.0118408203125,128.36000061035156,190.36668395996094,31.331375122070312,82.83882904052734
2023-07-07,42.48371124267578,13660.7197265625,113.16999816894531,289.4244079589844,119.04844665527344,274.42999267578125,119.7098617553711,334.00048828125,129.77999877929688,189.2451934814453,31.213775634765625,82.71672058105469
2023-07-10,42.16086196899414,13685.48046875,113.58000183105469,292.9808349609375,116.02938079833984,269.6099853515625,116.45158386230469,328.6619567871094,127.12999725341797,187.1907958984375,32.085994720458984,85.74308013916016
2023-07-11,42.38576126098633,13760.7001953125,111.31999969482422,297.1548767089844,116.71688842773438,269.7900085449219,117.28856658935547,329.2958679199219,128.77999877929688,186.66477966308594,32.634803771972656,86.16508483886719
2023-07-12,43.882080078125,13918.9599609375,114.58000183105469,308.162841796875,118.50042724609375,271.989990234375,119.19174194335938,333.9806823730469,130.8000030517578,188.342041015625,33.30122756958008,86.93682098388672
2023-07-13,45.956138610839844,14138.5703125,115.91999816894531,312.21734619140625,124.09016418457031,277.8999938964844,124.3830795288086,339.3885803222656,134.3000030517578,189.1062469482422,33.19342041015625,86.97686767578125
2023-07-14,45.44837188720703,14113.7001953125,115.94000244140625,307.69464111328125,124.96697998046875,281.3800048828125,125.24996185302734,341.9439392089844,134.67999267578125,189.255126953125,32.48780822753906,86.80298614501953
2023-07-17,46.43992233276367,14244.9501953125,118.31999969482422,309.4379577636719,124.19976806640625,290.3800048828125,124.61225128173828,342.42926025390625,133.55999755859375,192.53028869628906,33.683433532714844,88.92963409423828
2023-07-18,47.47244644165039,14353.6396484375,117.93000030517578,310.8625183105469,123.31298065185547,293.3399963378906,123.6357650756836,356.0578918457031,132.8300018310547,192.27224731445312,33.81083679199219,88.25364685058594
2023-07-19,47.055641174316406,14358.01953125,116.43000030517578,314.8074645996094,121.58922576904297,291.260009765625,122.34040832519531,351.6899719238281,135.36000061035156,193.63194274902344,33.771629333496094,88.05239868164062
2023-07-20,45.49934768676758,14063.3095703125,110.25,301.3687744140625,118.76944732666016,262.8999938964844,119.10205078125,343.5583801269531,129.9600067138672,191.67677307128906,32.70341110229492,86.77953338623047
2023-07-21,44.28889465332031,14032.8095703125,110.94999694824219,293.1402282714844,119.58648681640625,260.0199890136719,119.87925720214844,340.48797607421875,130.0,190.49574279785156,33.340423583984375,87.60108184814453
2023-07-24,44.59176254272461,14058.8701171875,110.61000061035156,290.50030517578125,121.09103393554688,269.05999755859375,121.44363403320312,341.815185546875,128.8000030517578,191.2996368408203,32.95821762084961,88.07389068603516
2023-07-25,45.65827560424805,14144.5595703125,113.0,293.3493957519531,121.7685775756836,265.2799987792969,122.35038757324219,347.629150390625,129.1300048828125,192.1630859375,33.418827056884766,89.67596435546875
2023-07-26,45.431373596191406,14127.2802734375,110.08999633789062,297.433837890625,128.80308532714844,264.3500061035156,129.19578552246094,334.5452575683594,128.14999389648438,193.03646850585938,33.67363739013672,87.24353790283203
2023-07-27,45.87917709350586,14050.1103515625,111.0999984741211,310.5238037109375,128.93260192871094,255.7100067138672,129.405029296875,327.56256103515625,128.25,191.7660675048828,33.85983657836914,87.2865219116211
2023-07-28,46.72879409790039,14316.66015625,112.95999908447266,324.2414245605469,132.10113525390625,266.44000244140625,132.53378295898438,335.1395568847656,132.2100067138672,194.3564453125,36.09429168701172,87.8980484008789
2023-07-31,46.707801818847656,14346.01953125,114.4000015258789,317.3876037597656,132.24063110351562,267.42999267578125,132.63345336914062,332.71295166015625,133.67999267578125,194.97178649902344,35.05546951293945,87.78669738769531
2023-08-01,46.48590087890625,14283.91015625,117.5999984741211,321.48193359375,131.07484436035156,261.07000732421875,131.4178009033203,333.12890625,131.69000244140625,194.13809204101562,35.08486557006836,89.872314453125
2023-08-02,44.24892044067383,13973.4501953125,109.3499984741211,313.1139221191406,127.91629028320312,254.11000061035156,128.17942810058594,324.3733215332031,128.2100067138672,191.13088989257812,33.70303726196289,87.1663818359375
2023-08-03,44.49480438232422,13959.7197265625,113.1500015258789,311.9981994628906,127.98603057861328,259.32000732421875,128.30899047851562,323.5413513183594,128.91000366210938,189.73153686523438,34.17344665527344,86.4513168334961
2023-08-04,44.65972900390625,13909.240234375,115.81999969482422,309.54754638671875,127.64727020263672,253.86000061035156,128.07980346679688,324.650634765625,139.57000732421875,180.62060546875,34.56195068359375,86.12600708007812
2023-08-07,45.396392822265625,13994.400390625,116.80999755859375,315.3553771972656,131.05491638183594,251.4499969482422,131.46762084960938,326.9583740234375,142.22000122070312,177.5041961669922,34.65047073364258,87.6313705444336
2023-08-08,44.64373779296875,13884.3203125,113.2300033569336,311.4502868652344,130.9253692626953,249.6999969482422,131.36798095703125,322.9371643066406,139.94000244140625,178.44705200195312,34.44392395019531,86.27352142333984
2023-08-09,42.53469467163086,13722.01953125,110.47000122070312,304.048583984375,129.19166564941406,242.19000244140625,129.68402099609375,319.15362548828125,137.85000610351562,176.84918212890625,33.716094970703125,83.10552215576172
2023-08-10,42.368770599365234,13737.990234375,110.2300033569336,304.5765380859375,129.22157287597656,245.33999633789062,129.7438201904297,319.8469543457031,138.55999755859375,176.63084411621094,34.10951614379883,82.34062194824219
2023-08-11,40.83646011352539,13644.849609375,107.56999969482422,300.4921875,129.09202575683594,242.64999389648438,129.70394897460938,317.9452819824219,138.41000366210938,176.6904754638672,34.31605911254883,81.05701446533203
2023-08-14,43.73314666748047,13788.330078125,111.9800033569336,305.02484130859375,130.8556365966797,239.75999450683594,131.3580322265625,320.94635009765625,140.57000732421875,178.3501434326172,35.09306335449219,83.4347152709961
2023-08-15,43.92006301879883,13631.0498046875,111.3499984741211,300.8009338378906,129.3112335205078,232.9600067138672,129.80360412597656,318.78717041015625,137.6699981689453,176.3525848388672,34.19803237915039,82.30350494384766
2023-08-16,43.466270446777344,13474.6298828125,107.19000244140625,293.17010498046875,128.23513793945312,225.60000610351562,128.64776611328125,318.01300048828125,135.07000732421875,175.47802734375,32.978431701660156,81.37254333496094
2023-08-17,43.324337005615234,13316.9296875,104.44000244140625,284.005126953125,129.4507293701172,219.22000122070312,129.99293518066406,314.5191955566406,133.97999572753906,172.9239044189453,32.044063568115234,80.79717254638672
2023-08-18,43.27935791015625,13290.7802734375,105.44999694824219,282.1721496582031,126.9996109008789,215.49000549316406,127.65133666992188,314.1221618652344,133.22000122070312,173.41090393066406,32.21126174926758,80.674072265625
2023-08-21,46.94569396972656,13497.58984375,108.22000122070312,288.7968444824219,127.90631866455078,231.27999877929688,128.46839904785156,319.4819641113281,134.67999267578125,174.7525177001953,32.5948486328125,84.51318359375
2023-08-22,45.64727783203125,13505.8701171875,105.66000366210938,286.5055847167969,128.61376953125,233.19000244140625,129.22567749023438,320.0576171875,134.25,176.1339111328125,32.34896469116211,83.59981536865234
2023-08-23,47.094627380371094,13721.0302734375,109.43000030517578,293.12030029296875,131.89187622070312,236.86000061035156,132.7330780029297,324.5638122558594,135.52000427246094,179.9998779296875,33.4210319519043,85.6307373046875
2023-08-24,47.1416015625,13463.9697265625,101.80000305175781,285.6588134765625,129.3112335205078,230.0399932861328,129.95306396484375,317.586181640625,131.83999633789062,175.2891845703125,32.053897857666016,83.46989440917969
2023-08-25,45.99711990356445,13590.650390625,102.25,284.41357421875,129.41087341308594,238.58999633789062,130.22210693359375,320.5737609863281,133.25999450683594,177.50538635253906,32.703041076660156,83.21199035644531
2023-08-28,46.813751220703125,13705.1298828125,102.61000061035156,289.15545654296875,130.5367889404297,238.82000732421875,131.3181610107422,321.28839111328125,133.13999938964844,179.0756378173828,33.066951751708984,84.11658477783203
2023-08-29,48.761871337890625,13943.759765625,105.91999816894531,296.8560485839844,134.0839385986328,257.17999267578125,135.00491333007812,325.96331787109375,134.91000366210938,182.98130798339844,33.745601654052734,86.93486022949219
2023-08-30,49.24164581298828,14019.3095703125,106.58999633789062,293.97705078125,135.3892059326172,256.8999938964844,136.4397430419922,326.3404846191406,135.07000732421875,186.48948669433594,33.961978912353516,87.16442108154297
2023-08-31,49.33260726928711,14034.9697265625,105.72000122070312,294.7640380859375,135.67816162109375,258.0799865722656,136.85826110839844,325.3181457519531,138.00999450683594,186.7081298828125,34.56195068359375,90.15463256835938
2023-09-01,48.486995697021484,14031.8095703125,109.44999694824219,295.2521667480469,135.1699981689453,245.00999450683594,136.3102264404297,326.21142578125,138.1199951171875,188.28831481933594,36.00777053833008,85.23412322998047
2023-09-05,48.52597427368164,14020.9501953125,110.77999877929688,299.0078125,135.2796173095703,256.489990234375,136.22055053710938,331.0650329589844,137.27000427246094,188.5268096923828,36.106117248535156,85.1999282836914
2023-09-06,47.043521881103516,13872.4697265625,109.27999877929688,298.0315856933594,133.97433471679688,251.9199981689453,134.8853302001953,330.3999938964844,135.36000061035156,181.77880859375,36.371681213378906,85.2096939086914
2023-09-07,46.22382736206055,13748.830078125,106.58999633789062,297.5334777832031,134.7714385986328,251.49000549316406,135.71237182617188,327.4521484375,137.85000610351562,176.46188354492188,37.55194091796875,83.720947265625
2023-09-08,45.555076599121094,13761.5302734375,106.08999633789062,296.75640869140625,135.8874053955078,248.5,136.7087860107422,331.7796325683594,138.22999572753906,177.0780487060547,37.384735107421875,83.77173614501953
2023-09-11,45.161224365234375,13917.8896484375,105.31999969482422,306.38958740234375,136.42544555664062,273.5799865722656,137.2468719482422,335.4223327636719,143.10000610351562,178.25076293945312,37.955196380615234,83.92707061767578
2023-09-12,44.853336334228516,13773.6103515625,105.30999755859375,300.5120544433594,134.8511505126953,267.4800109863281,135.5828399658203,329.2982482910156,141.22999572753906,175.20968627929688,38.22075653076172,82.49888610839844
2023-09-13,45.46811294555664,13813.58984375,107.70999908447266,303.89910888671875,136.21620178222656,271.29998779296875,137.00770568847656,333.5563049316406,144.85000610351562,173.1326141357422,38.07322692871094,83.32042694091797
2023-09-14,45.56407928466797,13926.0498046875,106.62999725341797,310.5337829589844,137.60118103027344,276.0400085449219,138.4923858642578,336.1766662597656,144.72000122070312,174.6531524658203,38.03388214111328,85.14815521240234
2023-09-15,43.883697509765625,13708.330078125,101.48999786376953,299.1672058105469,136.90370178222656,274.3900146484375,137.8048553466797,327.75982666015625,140.38999938964844,173.92764282226562,37.256874084472656,83.19831085205078
2023-09-18,43.949668884277344,13710.240234375,102.37000274658203,301.398681640625,137.71080017089844,265.2799987792969,138.46249389648438,326.60845947265625,139.97999572753906,176.86935424804688,37.36506652832031,83.03419494628906
2023-09-19,43.50383758544922,13678.1904296875,101.61000061035156,303.9090881347656,137.54139709472656,266.5,138.3329620361328,326.2015075683594,137.6300048828125,177.96253967285156,35.742210388183594,82.95604705810547
2023-09-20,42.22331619262695,13469.1298828125,100.33999633789062,298.52960205078125,133.25694274902344,262.5899963378906,134.10813903808594,318.38018798828125,135.2899932861328,174.4047088623047,34.11935043334961,81.57803344726562
2023-09-21,41.00177001953125,13223.98046875,96.11000061035156,294.6046142578125,129.96885681152344,255.6999969482422,130.8896942138672,317.1494445800781,129.3300018310547,172.8543243408203,34.08000946044922,79.3965835571289
2023-09-22,41.594547271728516,13211.8095703125,96.19999694824219,297.94189453125,129.779541015625,244.8800048828125,130.7801055908203,314.6482238769531,129.1199951171875,173.70901489257812,33.617740631103516,81.43167877197266
2023-09-25,42.206321716308594,13271.3203125,97.37999725341797,299.6852111816406,130.6364288330078,246.99000549316406,131.69680786132812,315.17425537109375,131.27000427246094,174.9910430908203,33.725929260253906,81.90412902832031
2023-09-26,41.89543914794922,13063.6103515625,95.95999908447266,297.82232666015625,128.10562133789062,244.1199951171875,128.9865264892578,309.81451416015625,125.9800033569336,170.8965301513672,33.273502349853516,80.16564178466797
2023-09-27,42.45222854614258,13092.849609375,98.06999969482422,296.6069641113281,130.0684814453125,240.5,130.98934936523438,310.45965576171875,125.9800033569336,169.3759765625,34.040672302246094,80.2265396118164
2023-09-28,43.072998046875,13201.2802734375,102.76000213623047,302.80328369140625,131.83209228515625,246.3800048828125,132.6533660888672,311.3033447265625,125.9800033569336,169.63438415527344,34.601287841796875,81.7184829711914
2023-09-29,43.48284149169922,13219.3203125,102.81999969482422,299.0675964355469,130.3873291015625,250.22000122070312,131.37794494628906,313.3976135253906,127.12000274658203,170.15118408203125,34.965206146240234,81.57901000976562
2023-10-02,44.7653694152832,13307.76953125,103.2699966430664,305.6524353027344,133.6853790283203,251.60000610351562,134.68606567382812,319.40252685546875,129.4600067138672,172.67544555664062,34.87668228149414,82.00824737548828
2023-10-03,43.50083923339844,13059.4697265625,100.08000183105469,299.7947998046875,131.95166015625,246.52999877929688,132.82273864746094,311.0552062988281,124.72000122070312,171.33380126953125,35.102901458740234,80.03205871582031
2023-10-04,44.02465057373047,13236.009765625,104.06999969482422,304.4171447753906,134.75152587890625,261.1600036621094,135.78211975097656,316.583740234375,127.0,172.5860137939453,35.338951110839844,80.91407775878906
2023-10-05,44.67140579223633,13219.830078125,102.91000366210938,303.63018798828125,134.58212280273438,260.04998779296875,135.5031280517578,316.9806823730469,125.95999908447266,173.8282928466797,35.29960632324219,80.91898345947266
2023-10-06,45.7450065612793,13431.33984375,107.23999786376953,314.2296447753906,137.0830535888672,260.5299987792969,138.23330688476562,324.8218688964844,127.95999908447266,176.392333984375,35.59467697143555,83.0208740234375
2023-10-09,45.25618362426758,13484.240234375,106.97000122070312,317.14849853515625,137.92002868652344,259.6700134277344,139.00054931640625,327.36279296875,128.25999450683594,177.88304138183594,35.46681594848633,84.06397247314453
2023-10-10,45.78099060058594,13562.83984375,109.01000213623047,320.6152648925781,137.5613250732422,263.6199951171875,138.7016143798828,325.9434509277344,129.47999572753906,177.28675842285156,35.83073043823242,84.31246948242188
2023-10-11,46.78861999511719,13659.6796875,108.30999755859375,326.5725402832031,140.04234313964844,262.989990234375,141.1926727294922,329.94342041015625,131.8300018310547,178.68801879882812,36.2733268737793,85.8987045288086
2023-10-12,46.92756652832031,13574.2197265625,108.79000091552734,322.92645263671875,138.46804809570312,258.8699951171875,139.7877197265625,328.6927795410156,132.3300018310547,179.5924072265625,36.233985900878906,88.94743347167969
2023-10-13,45.444114685058594,13407.23046875,105.08999633789062,313.49249267578125,136.86386108398438,251.1199951171875,138.0838623046875,325.28839111328125,129.7899932861328,177.74391174316406,35.3782958984375,86.74535369873047
2023-10-16,46.07788848876953,13567.98046875,106.45999908447266,319.9278869628906,138.59756469726562,253.9199981689453,139.98699951171875,330.16180419921875,132.5500030517578,177.61471557617188,35.958587646484375,88.64982604980469
2023-10-17,43.92168426513672,13533.75,105.13999938964844,322.7670593261719,139.21534729003906,254.85000610351562,140.48521423339844,329.5860900878906,131.47000122070312,176.05441284179688,35.46681594848633,86.86519622802734
2023-10-18,42.18033218383789,13314.2998046875,102.16999816894531,315.7637939453125,137.46168518066406,242.67999267578125,138.7813262939453,327.6506042480469,128.1300048828125,174.7525177001953,35.05372619628906,87.12350463867188
2023-10-19,42.08536911010742,13186.1796875,102.4000015258789,311.61962890625,137.25245666503906,220.11000061035156,138.482421875,328.85162353515625,128.39999389648438,174.3748779296875,35.083229064941406,85.23767852783203
2023-10-20,41.37163162231445,12983.8095703125,101.80999755859375,307.4754333496094,135.11021423339844,211.99000549316406,136.2504425048828,324.23626708984375,125.16999816894531,171.81085205078125,34.34556579589844,83.84297180175781
2023-10-23,42.95904541015625,13018.330078125,100.01000213623047,312.8150634765625,136.0069580078125,212.0800018310547,137.40628051757812,326.8665466308594,126.55999755859375,171.9300994873047,33.29316711425781,84.68668365478516
2023-10-24,43.64678192138672,13139.8701171875,101.66999816894531,311.360595703125,138.30862426757812,216.52000427246094,139.6183319091797,328.0675048828125,128.55999755859375,172.36737060546875,34.020999908447266,86.54204559326172
2023-10-25,41.763484954833984,12821.2197265625,96.05999755859375,298.3901672363281,125.15630340576172,212.4199981689453,126.21649932861328,338.1319885253906,121.38999938964844,170.0418701171875,32.28995132446289,83.4500961303711
2023-10-26,40.31102752685547,12595.6103515625,93.66999816894531,287.252685546875,121.83833312988281,205.75999450683594,122.99805450439453,325.4471740722656,119.56999969482422,165.85787963867188,31.985044479370117,81.20283508300781
2023-10-27,40.484962463378906,12643.009765625,96.43000030517578,295.600830078125,121.72872161865234,207.3000030517578,122.95819854736328,327.3528747558594,127.73999786376953,167.17965698242188,34.95536804199219,82.34317016601562
2023-10-30,41.145713806152344,12789.48046875,96.18000030517578,301.50823974609375,124.01045227050781,197.36000061035156,125.2997817993164,334.7969970703125,132.7100067138672,169.23683166503906,35.102901458740234,82.62701416015625
2023-10-31,40.76485824584961,12851.240234375,98.5,300.12353515625,123.63182830810547,200.83999633789062,124.85139465332031,335.5910339355469,133.08999633789062,169.71388244628906,35.899574279785156,82.63880920410156
2023-11-01,42.309288024902344,13061.4697265625,108.04000091552734,310.6632995605469,125.9932632446289,205.66000366210938,127.11327362060547,343.4917297363281,137.0,172.8940887451172,36.67658233642578,83.77520751953125
2023-11-02,43.48984146118164,13294.1904296875,107.83000183105469,309.68701171875,127.02951049804688,218.50999450683594,128.11965942382812,345.7250061035156,138.07000732421875,176.47183227539062,37.07984161376953,85.57850646972656
2023-11-03,44.98828887939453,13478.2802734375,112.25,313.40283203125,128.63369750976562,219.9600067138672,129.90322875976562,350.1716003417969,138.60000610351562,175.55752563476562,37.512596130371094,86.69625091552734
2023-11-06,45.734012603759766,13518.7802734375,111.75,314.5982666015625,129.779541015625,219.27000427246094,130.9793701171875,353.8738098144531,139.74000549316406,178.12156677246094,37.448455810546875,86.51454162597656
2023-11-07,45.93793869018555,13639.8603515625,113.44999694824219,317.6067810058594,130.4969482421875,222.17999267578125,131.92596435546875,357.8440246582031,142.7100067138672,180.695556640625,38.25761795043945,88.18328094482422
2023-11-08,46.556705474853516,13650.41015625,113.58999633789062,318.5631408691406,131.36378479003906,222.11000061035156,132.7828826904297,360.494140625,142.0800018310547,181.75892639160156,37.418853759765625,89.49058532714844
2023-11-09,46.93256759643555,13521.4501953125,113.48999786376953,319.3302001953125,129.7695770263672,209.97999572753906,131.21852111816406,358.0027770996094,140.60000610351562,181.2819061279297,37.30044174194336,89.51514434814453
2023-11-10,48.31705093383789,13798.1103515625,118.58999633789062,327.5188903808594,132.111083984375,214.64999389648438,133.5800323486328,366.9159240722656,143.55999755859375,185.49127197265625,38.346435546875,94.04698181152344
2023-11-13,48.6019401550293,13767.740234375,116.79000091552734,327.9372863769531,131.61288452148438,223.7100067138672,133.16152954101562,363.9481506347656,142.58999633789062,183.89906311035156,37.72475814819336,93.00684356689453
2023-11-14,49.6375617980957,14094.3798828125,119.87999725341797,335.03021240234375,133.13735961914062,237.41000366210938,134.9451141357422,367.5114440917969,145.8000030517578,186.5261993408203,38.889163970947266,95.5634765625
2023-11-15,48.869842529296875,14103.83984375,118.0,331.44390869140625,134.13375854492188,242.83999633789062,135.89173889160156,367.66064453125,143.1999969482422,187.09341430664062,40.07330322265625,95.80313873291016
2023-11-16,49.46162796020508,14113.669921875,119.83000183105469,332.9182434082031,136.43540954589844,233.58999633789062,138.2034149169922,374.1253356933594,142.8300018310547,188.78515625,42.77709197998047,94.24636840820312
2023-11-17,49.27969741821289,14125.48046875,120.62000274658203,333.7650451660156,134.82125854492188,234.3000030517578,136.44973754882812,367.8396301269531,145.17999267578125,188.76524353027344,43.231014251708984,96.03199768066406
2023-11-20,50.390281677246094,14284.5302734375,121.52999877929688,338.67626953125,135.75787353515625,235.60000610351562,137.42620849609375,375.3883972167969,146.1300048828125,190.5166473388672,44.14872360229492,97.79798126220703
2023-11-21,49.925453186035156,14199.98046875,119.16000366210938,335.69769287109375,136.4752655029297,241.1999969482422,138.1237030029297,371.04217529296875,143.89999389648438,189.71058654785156,43.063262939453125,96.37281799316406
2023-11-22,48.697906494140625,14265.8603515625,122.51000213623047,340.19049072265625,137.98977661132812,234.2100067138672,139.51869201660156,375.7961730957031,146.7100067138672,190.37734985351562,43.09286117553711,95.46920013427734
2023-11-24,47.75825881958008,14250.849609375,122.30999755859375,336.94293212890625,136.1962890625,235.4499969482422,137.72512817382812,375.37841796875,146.74000549316406,189.04385375976562,43.3790283203125,96.14396667480469
2023-11-27,48.22408676147461,14241.01953125,122.6500015258789,333.4263610839844,135.91729736328125,236.0800018310547,137.55575561523438,376.552001953125,147.72999572753906,188.86471557617188,43.4974479675293,93.33194732666016
2023-11-28,47.80323791503906,14281.759765625,122.01000213623047,337.70001220703125,136.70443725585938,246.72000122070312,138.1237030029297,380.61981201171875,147.02999877929688,189.4717559814453,43.64546203613281,92.94987487792969
2023-11-29,48.122127532958984,14258.490234375,123.8499984741211,330.9358825683594,134.50241088867188,244.13999938964844,135.91165161132812,376.7907409667969,146.32000732421875,188.44677734375,44.3460807800293,92.40769958496094
2023-11-30,46.75263214111328,14226.2197265625,121.16000366210938,325.9050598144531,132.05130004882812,240.0800018310547,133.44052124023438,376.8503723144531,146.08999633789062,189.02395629882812,44.1092529296875,90.92459106445312
2023-12-01,46.74763107299805,14305.0302734375,121.38999938964844,323.5839538574219,131.38372802734375,238.8300018310547,132.8426971435547,372.4743347167969,147.02999877929688,190.30767822265625,43.16194152832031,91.343994140625
2023-12-04,45.493099212646484,14185.490234375,118.56999969482422,318.8022155761719,128.80308532714844,235.5800018310547,130.16232299804688,367.1335144042969,144.83999633789062,188.50648498535156,41.79030990600586,90.75172424316406
2023-12-05,46.552799224853516,14229.91015625,118.37999725341797,317.07879638671875,130.51687622070312,238.72000122070312,131.916015625,370.4951171875,146.8800048828125,192.47705078125,41.365989685058594,89.68604278564453
2023-12-06,45.4901008605957,14146.7099609375,116.81999969482422,316.2419738769531,129.5503692626953,239.3699951171875,130.95944213867188,366.7953186035156,144.52000427246094,191.38241577148438,40.72458267211914,88.75492858886719
2023-12-07,46.58279037475586,14339.990234375,128.3699951171875,325.34716796875,136.43540954589844,242.63999938964844,137.95431518554688,368.9336853027344,146.8800048828125,193.3229217529297,41.59295654296875,90.58377075195312
2023-12-08,47.49253463745117,14403.9697265625,128.9199981689453,331.48370361328125,134.50241088867188,243.83999633789062,136.15078735351562,372.19586181640625,147.4199981689453,194.7559051513672,42.135684967041016,92.74851989746094
2023-12-11,46.61378479003906,14432.490234375,134.41000366210938,324.04217529296875,132.8085479736328,239.74000549316406,134.2177276611328,369.2817687988281,145.88999938964844,192.23822021484375,43.95136642456055,101.09127807617188
2023-12-12,47.64349365234375,14533.400390625,137.61000061035156,332.94818115234375,132.0413360595703,237.00999450683594,133.16152954101562,372.34503173828125,147.47999572753906,193.76077270507812,43.45797348022461,105.31863403320312
2023-12-13,48.074371337890625,14733.9599609375,138.19000244140625,333.4661560058594,132.09117126464844,239.2899932861328,133.49037170410156,372.3350524902344,148.83999633789062,196.9949188232422,43.98097229003906,107.02862548828125
2023-12-14,48.33629608154297,14761.5595703125,138.0,331.90216064453125,131.46343994140625,251.0500030517578,132.72311401367188,363.9409484863281,147.4199981689453,197.14418029785156,44.582908630371094,108.67872619628906
2023-12-15,48.87614059448242,14813.919921875,139.14999389648438,333.6455078125,132.1210479736328,253.5,133.36080932617188,368.7148742675781,149.97000122070312,196.60682678222656,45.549957275390625,110.96231079101562
2023-12-18,50.06280517578125,14904.8095703125,138.89999389648438,343.3085632324219,135.3094940185547,252.0800018310547,136.69882202148438,370.6243896484375,154.07000732421875,194.93502807617188,45.08616256713867,112.6575698852539
2023-12-19,49.58993911743164,15003.2197265625,140.14999389648438,349.0267639160156,136.1564178466797,257.2200012207031,137.60557556152344,371.2311096191406,153.7899932861328,195.97988891601562,46.04335021972656,112.44346618652344
2023-12-20,48.09735870361328,14777.9404296875,135.47000122070312,347.9508361816406,137.84030151367188,247.13999938964844,139.1599884033203,368.60546875,152.1199951171875,193.88018798828125,45.155242919921875,109.56227111816406
2023-12-21,48.97611618041992,14963.8701171875,139.91000366210938,352.7425231933594,139.9127960205078,254.5,141.29232788085938,371.50958251953125,153.83999633789062,193.7308807373047,46.457801818847656,111.23080444335938
2023-12-22,48.816162109375,14992.9697265625,139.60000610351562,352.04522705078125,140.97894287109375,252.5399932861328,142.20904541015625,372.5439453125,153.4199981689453,192.65618896484375,47.365638732910156,110.70685577392578
2023-12-26,49.26502990722656,15074.5703125,143.41000366210938,353.479736328125,141.0088348388672,256.6099853515625,142.3086700439453,372.6235046386719,153.41000366210938,192.1088409423828,49.83259963989258,111.6846923828125
2023-12-27,49.40298843383789,15099.1796875,146.07000732421875,356.4682922363281,139.86297607421875,261.44000244140625,140.93362426757812,372.0367126464844,153.33999633789062,192.20835876464844,50.08916091918945,111.12028503417969
2023-12-28,49.507965087890625,15095.1396484375,148.75999450683594,356.9564208984375,139.72348022460938,253.17999267578125,140.77418518066406,373.2401123046875,153.3800048828125,192.63626098632812,49.724056243896484,110.74928283691406
2023-12-29,49.507965087890625,15011.349609375,147.41000366210938,352.613037109375,139.18544006347656,248.47999572753906,140.42544555664062,373.9960021972656,151.94000244140625,191.5913848876953,49.58590316772461,110.14147186279297
